OBJECTID,Type_WFRC,SUBTYPE_WFRC,PARCEL_ID,COUNT_PARCEL_ID,TOTAL_MKT_VALUE,LAND_MKT_VALUE,PARCEL_ACRES,HOUSE_CNT,parcel_count,ap_count,BLDG_SQFT,FLOORS_CNT,BUILT_YR,des_all,CITY,UNIT_COUNT,BUILT_DECADE
1838,single_family,single_family,092240010,1.0,378000.0,136472.0,0.251727223609306,1,,0,2396.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1839,single_family,single_family,092240011,1.0,344000.0,136675.0,0.254199770892738,1,,0,1949.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1840,single_family,single_family,092240012,1.0,365000.0,131643.0,0.229349042098081,1,,0,2764.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1841,single_family,single_family,092240013,1.0,339000.0,131643.0,0.229348933261269,1,,0,1749.0,1.0,2000.0,['Ranch 1 Story'],Layton,1,2000's
1842,single_family,single_family,092240014,1.0,316000.0,131643.0,0.229348233234328,1,,0,1627.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1843,single_family,single_family,092240015,1.0,365000.0,131643.0,0.229230769120439,1,,0,2408.0,2.0,1998.0,['2 Story'],Layton,1,1990's
1844,single_family,single_family,092240016,1.0,352000.0,131643.0,0.236157546661023,1,,0,2082.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1845,single_family,single_family,092240017,1.0,357000.0,134198.0,0.240945274657218,1,,0,2082.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1846,single_family,single_family,092240018,1.0,371000.0,134616.0,0.243591889946173,1,,0,2086.0,2.0,1995.0,['2 Story'],Layton,1,1990's
1847,single_family,single_family,092240019,1.0,318000.0,134616.0,0.243592612315893,1,,0,1683.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1848,single_family,single_family,092240020,1.0,423000.0,133061.0,0.270375434361831,1,,0,3199.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1849,single_family,single_family,092240021,1.0,372000.0,148438.0,0.315494640603599,1,,0,2071.0,2.0,1994.0,['2 Story Split'],Layton,1,1990's
1850,single_family,single_family,092240022,1.0,332000.0,147186.0,0.308777133930466,1,,0,1789.0,1.0,1995.0,['Bi Level'],Layton,1,1990's
1851,single_family,single_family,092240023,1.0,297000.0,139081.0,0.265970775387726,1,,0,1745.0,2.0,1995.0,['2 Story Split'],Layton,1,1990's
1852,single_family,single_family,092270001,1.0,329000.0,87935.0,0.216615756166508,1,,0,1566.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1853,single_family,single_family,092270002,1.0,308000.0,89245.0,0.204322979410488,1,,0,1262.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1854,single_family,single_family,092270003,1.0,300000.0,89245.0,0.204578873391683,1,,0,1366.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1855,single_family,single_family,092270004,1.0,332000.0,87509.0,0.187963632879802,1,,0,1566.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1856,single_family,single_family,092270005,1.0,290000.0,85715.0,0.179191637730099,1,,0,1455.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1857,single_family,single_family,092270006,1.0,340000.0,83859.0,0.171858093158354,1,,0,1661.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1858,single_family,single_family,092270007,1.0,328000.0,87509.0,0.185707309214587,1,,0,1646.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1859,single_family,single_family,092270008,1.0,298000.0,85715.0,0.177285825417431,1,,0,1295.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1860,single_family,single_family,092270009,1.0,242000.0,83859.0,0.168863521303969,1,,0,1329.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1861,single_family,single_family,092270010,1.0,303000.0,77838.0,0.163577163604631,1,,0,1372.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1862,single_family,single_family,092270011,1.0,336000.0,90928.0,0.204930650390009,1,,0,1626.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1863,single_family,single_family,092270012,1.0,284000.0,79934.0,0.151302204603276,1,,0,1268.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1864,single_family,single_family,092270013,1.0,289000.0,79934.0,0.152914384657391,1,,0,1268.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1865,single_family,single_family,092270014,1.0,315000.0,79934.0,0.152496852715248,1,,0,1416.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1866,single_family,single_family,092270015,1.0,313000.0,79934.0,0.151696988700103,1,,0,1532.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1867,single_family,single_family,092270016,1.0,312000.0,79934.0,0.150901585274104,1,,0,1419.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1868,single_family,single_family,092270017,1.0,312000.0,79666.0,0.170111340263351,1,,0,1298.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1869,single_family,single_family,092270018,1.0,269000.0,81429.0,0.183764968305379,1,,0,1264.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1870,single_family,single_family,092270019,1.0,332000.0,81934.0,0.163785348161839,1,,0,1575.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1871,single_family,single_family,092270020,1.0,335000.0,89245.0,0.199308879391222,1,,0,1611.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1872,single_family,single_family,092270021,1.0,300000.0,87509.0,0.191402212764672,1,,0,1280.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1873,single_family,single_family,092270022,1.0,314000.0,92563.0,0.218599493877648,1,,0,1563.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1874,single_family,single_family,092270023,1.0,249000.0,92563.0,0.222691099538009,1,,0,1375.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1875,single_family,single_family,092270024,1.0,309000.0,97207.0,0.254347820435435,1,,0,1316.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1876,single_family,single_family,092290101,1.0,486000.0,232137.0,1.02848922535865,1,,0,1871.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1877,single_family,single_family,092290102,1.0,505000.0,228555.0,0.869125668156192,1,,0,2735.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
1878,single_family,single_family,092290103,1.0,550000.0,178142.0,0.447026143717348,1,,0,3179.0,2.0,2005.0,['2 Story'],Layton,1,2000's
1879,single_family,single_family,092290104,1.0,627000.0,170647.0,0.458377326729634,1,,0,3030.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
1880,single_family,single_family,092290105,1.0,406000.0,180172.0,0.408225703414337,1,,0,1720.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1881,single_family,single_family,092290106,1.0,458000.0,194208.0,0.501952984265706,1,,0,2353.0,2.0,1995.0,['2 Story'],Layton,1,1990's
1882,single_family,single_family,092290107,1.0,544000.0,181806.0,0.728089980194539,1,,0,3092.0,2.0,2003.0,['2 Story'],Layton,1,2000's
1883,single_family,single_family,092290108,1.0,467000.0,151421.0,0.452126886799833,1,,0,1954.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
1884,single_family,single_family,092290109,1.0,464000.0,151421.0,0.454093878122746,1,,0,2855.0,2.0,1995.0,['2 Story'],Layton,1,1990's
1885,single_family,single_family,092290110,1.0,569000.0,166666.0,0.588110564487749,1,,0,2325.0,1.0,2003.0,['Ranch 1 Story'],Layton,1,2000's
1886,single_family,single_family,092290111,1.0,370000.0,139224.0,0.413340148988847,1,,0,2255.0,2.0,1998.0,['2 Story'],Layton,1,1990's
1887,single_family,single_family,092290112,1.0,424000.0,154284.0,0.345137595962651,1,,0,1951.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
1888,single_family,single_family,092290113,1.0,322000.0,152603.0,0.344140751943814,1,,0,2034.0,2.0,1995.0,['2 Story'],Layton,1,1990's
1889,single_family,single_family,092290114,1.0,335000.0,154158.0,0.404355015732042,1,,0,1941.0,2.0,1997.0,['2 Story'],Layton,1,1990's
1890,single_family,single_family,092290115,1.0,407000.0,147366.0,0.308644804549505,1,,0,2330.0,2.0,1997.0,['2 Story'],Layton,1,1990's
1891,single_family,single_family,092290116,1.0,389000.0,135858.0,0.252288346937224,1,,0,2007.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
1892,single_family,single_family,092290117,1.0,368000.0,141804.0,0.275899636974548,1,,0,1628.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1893,single_family,single_family,092290118,1.0,452000.0,145551.0,0.295496213566018,1,,0,2904.0,2.0,2001.0,['2 Story'],Layton,1,2000's
1894,single_family,single_family,092290119,1.0,327000.0,149146.0,0.319506451615598,1,,0,1560.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1895,single_family,single_family,092290120,1.0,388000.0,142651.0,0.244755490915304,1,,0,1800.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1896,single_family,single_family,092290121,1.0,389000.0,133443.0,0.239600733843427,1,,0,2153.0,2.0,1995.0,['2 Story Split'],Layton,1,1990's
1897,single_family,single_family,092290122,1.0,363000.0,139868.0,0.269931388340929,1,,0,1621.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1898,single_family,single_family,092290123,1.0,359000.0,135858.0,0.251931158326729,1,,0,1999.0,2.0,1994.0,['2 Story Split'],Layton,1,1990's
1899,single_family,single_family,092290124,1.0,381000.0,137887.0,0.262220808218847,1,,0,1985.0,2.0,1995.0,['2 Story Split'],Layton,1,1990's
1900,single_family,single_family,092290125,1.0,373000.0,146862.0,0.269234312804619,1,,0,1698.0,2.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
1901,single_family,single_family,092290126,1.0,350000.0,133112.0,0.322489189050519,1,,0,1606.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1902,single_family,single_family,092290127,1.0,360000.0,136198.0,0.345193778644159,1,,0,1692.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
1903,single_family,single_family,092290128,1.0,387000.0,126560.0,0.283113023511173,1,,0,2039.0,2.0,1995.0,['2 Story Split'],Layton,1,1990's
1904,single_family,single_family,092290129,1.0,377000.0,117491.0,0.229862666980502,1,,0,1846.0,1.0,1994.0,['Ranch 1 Story'],Layton,1,1990's
1905,single_family,single_family,092290130,1.0,402000.0,125061.0,0.235960111254959,1,,0,2345.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1906,single_family,single_family,092290131,1.0,479000.0,146862.0,0.267163825846107,1,,0,2990.0,2.0,2003.0,['2 Story'],Layton,1,2000's
1907,single_family,single_family,092290132,1.0,435000.0,138225.0,0.229695669394246,1,,0,2860.0,2.0,1997.0,['2 Story'],Layton,1,1990's
1908,single_family,single_family,092290133,1.0,462000.0,156339.0,0.278650166974183,1,,0,3088.0,2.0,1995.0,['2 Story'],Layton,1,1990's
1909,single_family,single_family,092290134,1.0,490000.0,194649.0,0.496842693053551,1,,0,2739.0,2.0,2000.0,['2 Story'],Layton,1,2000's
1910,single_family,single_family,092290135,1.0,462000.0,161548.0,0.272142574822153,1,,0,2547.0,2.0,2000.0,['2 Story'],Layton,1,2000's
1911,single_family,single_family,092290137,1.0,333000.0,142651.0,0.245730257192539,1,,0,1624.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
1912,single_family,single_family,092290138,1.0,357000.0,134714.0,0.279500550835406,1,,0,2116.0,2.0,1997.0,['2 Story'],Layton,1,1990's
1913,single_family,single_family,092290140,2.0,782000.0,279344.0,0.268875188634149,1,,0,4274.0,2.0,2004.0,['2 Story'],Layton,1,2000's
1914,single_family,single_family,092290141,2.0,934000.0,352120.0,0.337569740333235,1,,0,5020.0,2.0,2000.0,['2 Story'],Layton,1,2000's
1915,single_family,single_family,092310201,1.0,415000.0,151802.0,0.459512332814299,1,,0,1870.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
1916,single_family,single_family,092310202,1.0,446000.0,152559.0,0.458006475057534,1,,0,2628.0,2.0,1995.0,['2 Story'],Layton,1,1990's
1917,single_family,single_family,092310203,1.0,447000.0,179481.0,0.458007481992955,1,,0,2098.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1918,single_family,single_family,092310204,1.0,431000.0,179481.0,0.458004793362477,1,,0,2042.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1919,single_family,single_family,092310205,1.0,467000.0,179481.0,0.458006535952506,1,,0,2771.0,2.0,1995.0,['2 Story'],Layton,1,1990's
1920,single_family,single_family,092310206,1.0,471000.0,179481.0,0.458007650345324,1,,0,1998.0,1.0,2000.0,['Ranch 1 Story'],Layton,1,2000's
1921,single_family,single_family,092310207,1.0,498000.0,168435.0,0.387340382860855,1,,0,2170.0,1.0,2000.0,['Ranch 1 Story'],Layton,1,2000's
1922,single_family,single_family,092310208,1.0,397000.0,157340.0,0.3232510622994,1,,0,1784.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
1923,single_family,single_family,092310210,1.0,445000.0,142186.0,0.281878155622273,1,,0,2628.0,2.0,2004.0,['2 Story'],Layton,1,2000's
1924,single_family,single_family,092310211,1.0,497000.0,140259.0,0.271677642119991,1,,0,2956.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1925,single_family,single_family,092310212,1.0,420000.0,140259.0,0.26920567865586,1,,0,2557.0,2.0,2000.0,['Ranch 1 Story'],Layton,1,2000's
1926,single_family,single_family,092310213,1.0,373000.0,164545.0,0.416908311072916,1,,0,2158.0,2.0,1999.0,['2 Story'],Layton,1,1990's
1927,single_family,single_family,092310214,1.0,350000.0,144650.0,0.338081565050426,1,,0,2029.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1928,single_family,single_family,092310215,1.0,445000.0,125061.0,0.227327279563937,1,,0,2466.0,2.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
1929,single_family,single_family,092310216,1.0,435000.0,131643.0,0.229333521926955,1,,0,2437.0,2.0,1995.0,['2 Story Split'],Layton,1,1990's
1930,single_family,single_family,092310217,1.0,379000.0,131643.0,0.229410551033437,1,,0,2212.0,2.0,1996.0,['2 Story Split'],Layton,1,1990's
1931,single_family,single_family,092310218,1.0,377000.0,132074.0,0.232017925362636,1,,0,2282.0,2.0,2000.0,['2 Story'],Layton,1,2000's
1932,single_family,single_family,092310219,1.0,379000.0,117491.0,0.230033882843246,1,,0,1813.0,1.0,2000.0,['Ranch 1 Story'],Layton,1,2000's
1933,single_family,single_family,092310220,1.0,413000.0,133426.0,0.322428040029035,1,,0,2396.0,2.0,1999.0,['2 Story Split'],Layton,1,1990's
1934,single_family,single_family,092310221,1.0,387000.0,123243.0,0.263514903260234,1,,0,1809.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
1935,single_family,single_family,092310223,1.0,393000.0,145136.0,0.229699155697198,1,,0,1690.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
1936,single_family,single_family,092310226,1.0,422000.0,138225.0,0.22943892477294,1,,0,2007.0,1.0,2010.0,['Ranch 1 Story'],Layton,1,2010's
1937,single_family,single_family,092310227,1.0,362000.0,139129.0,0.234211827911381,1,,0,2364.0,2.0,1994.0,['2 Story'],Layton,1,1990's
1938,single_family,single_family,092310228,1.0,374000.0,141995.0,0.280594360211453,1,,0,2312.0,2.0,1998.0,['2 Story'],Layton,1,1990's
1939,single_family,single_family,092310229,1.0,397000.0,139484.0,0.306303568799563,1,,0,1705.0,1.0,2000.0,['Ranch 1 Story'],Layton,1,2000's
1940,single_family,single_family,092310230,1.0,414000.0,147546.0,0.310936571378827,1,,0,2379.0,2.0,2003.0,['2 Story'],Layton,1,2000's
1941,single_family,single_family,092310237,1.0,583000.0,130287.0,0.341892534936095,1,,0,4081.0,2.0,2005.0,['2 Story'],Layton,1,2000's
1942,single_family,single_family,092310239,1.0,365000.0,128550.0,0.330970950602762,1,,0,2068.0,2.0,1999.0,['2 Story'],Layton,1,1990's
1943,single_family,single_family,092310243,3.0,1272000.0,402150.0,0.326699656258973,1,,0,7050.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1944,single_family,single_family,092340105,1.0,293000.0,86440.0,0.183048940382681,1,,0,1701.0,2.0,1995.0,['2 Story Split'],Layton,1,1990's
1945,single_family,single_family,092340106,1.0,309000.0,86440.0,0.183169539560867,1,,0,1552.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1946,single_family,single_family,092340107,1.0,279000.0,88384.0,0.194777786992421,1,,0,1275.0,1.0,1996.0,['Split Level'],Layton,1,1990's
1947,single_family,single_family,092340109,1.0,319000.0,95547.0,0.238457203541397,1,,0,1805.0,2.0,1996.0,['2 Story Split'],Layton,1,1990's
1948,single_family,single_family,092340110,1.0,289000.0,92724.0,0.221129795304293,1,,0,1659.0,2.0,1996.0,['2 Story Split'],Layton,1,1990's
1949,single_family,single_family,092340112,1.0,313000.0,86440.0,0.183452431459948,1,,0,1739.0,2.0,1996.0,['2 Story Split'],Layton,1,1990's
1950,single_family,single_family,092340113,1.0,308000.0,82118.0,0.183432002503028,1,,0,1362.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1951,single_family,single_family,092340114,1.0,323000.0,88088.0,0.220449775650297,1,,0,1463.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1952,single_family,single_family,092340115,1.0,303000.0,94065.0,0.172688939521903,1,,0,1334.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1953,single_family,single_family,092340116,1.0,320000.0,104371.0,0.294007339065837,1,,0,1759.0,2.0,1995.0,['2 Story Split'],Layton,1,1990's
1954,single_family,single_family,092340117,1.0,266000.0,104371.0,0.264571300365907,1,,0,1377.0,2.0,1995.0,['2 Story Split'],Layton,1,1990's
1955,single_family,single_family,092340118,1.0,304000.0,94065.0,0.202276718011897,1,,0,1718.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1956,single_family,single_family,092340119,1.0,315000.0,86224.0,0.208663899296715,1,,0,1446.0,1.0,1995.0,['Ranch 1 Story'],Layton,1,1990's
1957,single_family,single_family,092340120,2.0,606000.0,189242.0,0.232009427952552,1,,0,2592.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1958,single_family,single_family,092340122,2.0,582000.0,238870.0,0.431267220863438,1,,0,2924.0,2.0,1997.0,['2 Story Split'],Layton,1,1990's
1959,single_family,single_family,092360001,1.0,492000.0,176553.0,0.502822152776814,1,,0,2014.0,1.0,2003.0,['Ranch 1 Story'],Layton,1,2000's
1960,single_family,single_family,092360004,1.0,416000.0,165885.0,0.424169319949833,1,,0,1995.0,2.0,1995.0,['2 Story'],Layton,1,1990's
1961,single_family,single_family,092360005,1.0,500000.0,165589.0,0.421043360964682,1,,0,2217.0,1.0,2001.0,['Ranch 1 Story'],Layton,1,2000's
1962,single_family,single_family,092360006,1.0,555000.0,176285.0,0.498258041086329,1,,0,2431.0,2.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
1963,single_family,single_family,092360008,1.0,773000.0,266235.0,1.26682813681236,1,,0,4156.0,2.0,1998.0,['2 Story'],Layton,1,1990's
1964,single_family,single_family,092360010,1.0,421000.0,163043.0,0.354380297096233,1,,0,1886.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
1965,single_family,single_family,092360011,1.0,421000.0,142186.0,0.280112096864132,1,,0,1763.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
1966,single_family,single_family,092360012,1.0,466000.0,138685.0,0.264011698487094,1,,0,2365.0,2.0,1997.0,['2 Story'],Layton,1,1990's
1967,single_family,single_family,092360013,1.0,417000.0,133778.0,0.23946219288988,1,,0,1895.0,1.0,1999.0,['Ranch 1 Story'],Layton,1,1990's
1968,single_family,single_family,092360014,1.0,444000.0,158838.0,0.377773435140847,1,,0,2203.0,1.0,1998.0,['Ranch 1 Story'],Layton,1,1990's
1969,single_family,single_family,092360015,1.0,393000.0,117319.0,0.362537945551919,1,,0,1900.0,2.0,1997.0,['2 Story'],Layton,1,1990's
1970,single_family,single_family,092360022,2.0,1094000.0,411384.0,0.746855517919008,1,,0,5150.0,2.0,2001.0,['2 Story'],Layton,1,2000's
1971,single_family,single_family,092390001,1.0,362000.0,88035.0,0.193706690195391,1,,0,2426.0,2.0,1998.0,['2 Story'],Layton,1,1990's
1972,single_family,single_family,092390002,1.0,305000.0,88384.0,0.194633570119415,1,,0,1728.0,2.0,1997.0,['2 Story'],Layton,1,1990's
1973,single_family,single_family,092390003,1.0,335000.0,99688.0,0.26638771884937,1,,0,1500.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
1974,single_family,single_family,092390004,1.0,307000.0,87509.0,0.189736759691496,1,,0,1833.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1975,single_family,single_family,092390005,1.0,276000.0,87155.0,0.187468786538948,1,,0,1323.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1976,single_family,single_family,092390006,1.0,305000.0,89415.0,0.201483279772693,1,,0,1891.0,2.0,1996.0,['2 Story'],Layton,1,1990's
1977,single_family,single_family,092390007,1.0,332000.0,95379.0,0.271887765875174,1,,0,1516.0,1.0,1996.0,['Ranch 1 Story'],Layton,1,1990's
1978,single_family,single_family,092390008,1.0,325000.0,84620.0,0.199764215131235,1,,0,1537.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
1979,single_family,single_family,092390009,1.0,318000.0,89586.0,0.202368172746498,1,,0,1852.0,2.0,1997.0,['2 Story'],Layton,1,1990's
1980,single_family,single_family,092390010,1.0,323000.0,85106.0,0.201847966174521,1,,0,1504.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
1981,single_family,single_family,092390011,1.0,330000.0,85267.0,0.202634933306835,1,,0,1441.0,1.0,1997.0,['Ranch 1 Story'],Layton,1,1990's
