,ACCOUNTNO,des_all,count
19043,040030156,['Ranch 1 Story'],1
19044,040030158,['Ranch 1 Story'],1
19045,040030159,['Medical Offices'],1
19046,040040001,[nan],1
19047,040040002,['2 Story'],1
19048,040040003,"['Restroom Building/Concessions', 'Pavilions']",2
19049,040040005,"['Indust Lght Manufacturing', 'Indust Lght Manufacturing', 'Indust Lght Manufacturing', 'Office Building']",4
19050,040040008,[nan],1
19051,040040010,[nan],1
19052,040040011,[nan],1
19053,040040012,[nan],1
19054,040040015,[nan],1
19055,040040016,[nan],1
19056,040040019,['Ranch 1 Story'],1
19057,040040020,['Ranch 1 Story'],1
19058,040040027,['Ranch 1 Story'],1
19059,040040028,['Ranch 1 Story'],1
19060,040040029,['Ranch 1 Story'],1
19061,040040031,['Ranch 1 Story'],1
19062,040040034,['Ranch 1 Story'],1
19063,040040035,['Ranch 1 Story'],1
19064,040040040,[nan],1
19065,040040041,['Ranch 1 Story'],1
19066,040040042,['Ranch 1 Story'],1
19067,040040046,[nan],1
19068,040040049,[nan],1
19069,040040051,['Ranch 1 Story'],1
19070,040040052,['Ranch 1 Story'],1
19071,040040053,['Ranch 1 Story'],1
19072,040040055,['Ranch 1 Story'],1
19073,040040056,['Ranch 1 Story'],1
19074,040040060,['Ranch 1 Story'],1
19075,040040061,['Ranch 1 Story'],1
19076,040040062,['Ranch 1 Story'],1
19077,040040064,['Bi Level'],1
19078,040040065,['Bi Level'],1
19079,040040066,[nan],1
19080,040040069,['Ranch 1 Story'],1
19081,040040072,['Church'],1
19082,040040074,[nan],1
19083,040040081,['2 Story Split'],1
19084,040040086,"['Ranch 1 Story', 'Ranch 1 Story']",2
19085,040040087,[nan],1
19086,040040092,['Ranch 1 Story'],1
19087,040040093,['Bi Level'],1
19088,040040094,['Ranch 1 Story'],1
19089,040040095,['Ranch 1 Story'],1
19090,040040096,['School - Public (exempt)'],1
19091,040040097,[nan],1
19092,040040100,['Ranch 1 Story'],1
19093,040040102,['2 Story'],1
19094,040040104,['Ranch 1 Story'],1
19095,040040105,['Ranch 1 Story'],1
19096,040040111,[nan],1
19097,040040112,['Ranch 1 Story'],1
19098,040040113,[nan],1
19099,040040115,['2 Story Split'],1
19100,040040116,[nan],1
19101,040050001,['Ranch 1 Story'],1
19102,040050002,['Ranch 1 Story'],1
19103,040050003,['Ranch 1 Story'],1
19104,040050004,['Ranch 1 Story'],1
19105,040050005,['Ranch 1 Story'],1
19106,040050006,['Ranch 1 Story'],1
19107,040050007,['Ranch 1 Story'],1
19108,040050008,['Split Level'],1
19109,040050009,['Ranch 1 Story'],1
19110,040050010,['Ranch 1 Story'],1
19111,040050011,['Ranch 1 Story'],1
19112,040050012,['Ranch 1 Story'],1
19113,040050013,['Ranch 1 Story'],1
19114,040050014,['Ranch 1 Story'],1
19115,040050015,['Ranch 1 Story'],1
19116,040050016,['Ranch 1 Story'],1
19117,040050017,['Ranch 1 Story'],1
19118,040050018,['Ranch 1 Story'],1
19119,040050019,['Ranch 1 Story'],1
19120,040050020,['Ranch 1 Story'],1
19121,040050021,['Ranch 1 Story'],1
19122,040050022,['Ranch 1 Story'],1
19123,040050023,['Ranch 1 Story'],1
19124,040050024,['Ranch 1 Story'],1
19125,040050025,['Ranch 1 Story'],1
19126,040050026,['Ranch 1 Story'],1
19127,040050027,['Ranch 1 Story'],1
19128,040050028,['Ranch 1 Story'],1
19129,040050029,['Ranch 1 Story'],1
19130,040050030,['Ranch 1 Story'],1
19131,040050031,['Ranch 1 Story'],1
19132,040050032,['Split Level'],1
19133,040050033,['Ranch 1 Story'],1
19134,040050034,['Ranch 1 Story'],1
19135,040050035,['Ranch 1 Story'],1
19136,040050036,['Ranch 1 Story'],1
19137,040050037,['Ranch 1 Story'],1
19138,040050038,['Ranch 1 Story'],1
19139,040050039,['Ranch 1 Story'],1
19140,040050040,['Ranch 1 Story'],1
19141,040050041,['Ranch 1 Story'],1
19142,040050088,['Ranch 1 Story'],1
19143,040050089,['Ranch 1 Story'],1
19144,040050090,['Ranch 1 Story'],1
19145,040050091,['Ranch 1 Story'],1
19146,040050092,['Ranch 1 Story'],1
19147,040050093,['Ranch 1 Story'],1
19148,040050094,['Ranch 1 Story'],1
19149,040050095,['Ranch 1 Story'],1
19150,040050096,['Ranch 1 Story'],1
19151,040050097,['Ranch 1 Story'],1
19152,040050098,['Ranch 1 Story'],1
19153,040050099,['Ranch 1 Story'],1
19154,040050100,['Ranch 1 Story'],1
19155,040050101,['Ranch 1 Story'],1
19156,040050102,['Ranch 1 Story'],1
19157,040050103,['Bi Level'],1
19158,040060042,['Ranch 1 Story'],1
19159,040060043,['Ranch 1 Story'],1
19160,040060044,['Ranch 1 Story'],1
19161,040060045,['Ranch 1 Story'],1
19162,040060046,['Ranch 1 Story'],1
19163,040060047,['Ranch 1 Story'],1
19164,040060048,['Ranch 1 Story'],1
19165,040060049,['Ranch 1 Story'],1
19166,040060050,['Ranch 1 Story'],1
19167,040060051,['Ranch 1 Story'],1
19168,040060052,['Ranch 1 Story'],1
19169,040060053,['Ranch 1 Story'],1
19170,040060054,['Ranch 1 Story'],1
19171,040060055,['Ranch 1 Story'],1
19172,040060056,['Ranch 1 Story'],1
19173,040060057,['Ranch 1 Story'],1
19174,040060058,['Ranch 1 Story'],1
19175,040060059,['Ranch 1 Story'],1
19176,040060060,['Ranch 1 Story'],1
19177,040060061,['Ranch 1 Story'],1
19178,040060062,['Ranch 1 Story'],1
19179,040060063,['Ranch 1 Story'],1
19180,040060064,['Ranch 1 Story'],1
19181,040060065,['Ranch 1 Story'],1
19182,040060066,['Ranch 1 Story'],1
19183,040060067,['Ranch 1 Story'],1
19184,040060068,['Ranch 1 Story'],1
19185,040060069,['Ranch 1 Story'],1
19186,040060070,['Ranch 1 Story'],1
19187,040060071,['Ranch 1 Story'],1
19188,040060072,['Ranch 1 Story'],1
19189,040060073,['Ranch 1 Story'],1
19190,040060074,['Ranch 1 Story'],1
19191,040060075,['Ranch 1 Story'],1
19192,040060076,['Ranch 1 Story'],1
19193,040060077,['Ranch 1 Story'],1
19194,040060078,['Ranch 1 Story'],1
19195,040060079,['Ranch 1 Story'],1
19196,040060080,['Ranch 1 Story'],1
19197,040060081,['Ranch 1 Story'],1
19198,040060082,['Ranch 1 Story'],1
19199,040060083,['Ranch 1 Story'],1
19200,040060084,['Ranch 1 Story'],1
19201,040060085,['Ranch 1 Story'],1
19202,040060086,['Ranch 1 Story'],1
19203,040060087,['Ranch 1 Story'],1
19204,040070001,['Ranch 1 Story'],1
19205,040070002,['Ranch 1 Story'],1
19206,040070003,['Ranch 1 Story'],1
19207,040070004,['Ranch 1 Story'],1
19208,040070005,['Ranch 1 Story'],1
19209,040070006,['Ranch 1 Story'],1
19210,040070007,['Ranch 1 Story'],1
19211,040070008,['Ranch 1 Story'],1
19212,040070009,['Ranch 1 Story'],1
19213,040070010,['Ranch 1 Story'],1
19214,040070011,['Ranch 1 Story'],1
19215,040070012,['Ranch 1 Story'],1
19216,040070013,['Split Level'],1
19217,040070014,['Ranch 1 Story'],1
19218,040070015,['Ranch 1 Story'],1
19219,040070016,['Ranch 1 Story'],1
19220,040070017,['Ranch 1 Story'],1
19221,040070019,['Ranch 1 Story'],1
19222,040070020,['Ranch 1 Story'],1
19223,040070021,['Ranch 1 Story'],1
19224,040070022,['Ranch 1 Story'],1
19225,040070023,['Ranch 1 Story'],1
19226,040070024,['Ranch 1 Story'],1
19227,040070025,['Ranch 1 Story'],1
19228,040070026,['Ranch 1 Story'],1
19229,040070027,['Ranch 1 Story'],1
19230,040070028,['Ranch 1 Story'],1
19231,040070029,['Ranch 1 Story'],1
19232,040070030,['Ranch 1 Story'],1
19233,040070031,['Ranch 1 Story'],1
19234,040070032,['Ranch 1 Story'],1
19235,040070033,['Ranch 1 Story'],1
19236,040070034,['Ranch 1 Story'],1
19237,040070035,['Ranch 1 Story'],1
19238,040070036,['Ranch 1 Story'],1
19239,040070037,[nan],1
19240,040070038,['Ranch 1 Story'],1
19241,040080001,['Ranch 1 Story'],1
19242,040080002,['Ranch 1 Story'],1
19243,040080003,['Split Level'],1
19244,040080004,['Ranch 1 Story'],1
19245,040080005,['Ranch 1 Story'],1
19246,040080006,['Ranch 1 Story'],1
19247,040080007,['Split Level'],1
19248,040080008,['Ranch 1 Story'],1
19249,040080009,['Ranch 1 Story'],1
19250,040080010,['Split Level'],1
19251,040080011,['Ranch 1 Story'],1
19252,040080012,['Ranch 1 Story'],1
19253,040080013,['Ranch 1 Story'],1
19254,040080014,['Ranch 1 Story'],1
19255,040080015,['Ranch 1 Story'],1
19256,040080016,['Ranch 1 Story'],1
19257,040080017,['Ranch 1 Story'],1
19258,040080018,['Ranch 1 Story'],1
19259,040080019,['Ranch 1 Story'],1
19260,040080020,['Ranch 1 Story'],1
19261,040080021,['Ranch 1 Story'],1
19262,040080022,['Split Level'],1
19263,040080023,['Ranch 1 Story'],1
19264,040080024,['Split Level'],1
19265,040080025,['Split Level'],1
19266,040080026,['Ranch 1 Story'],1
19267,040080027,['Split Level'],1
19268,040080028,['Split Level'],1
19269,040080029,['Split Level'],1
19270,040080030,['2 Story'],1
19271,040080031,['Ranch 1 Story'],1
19272,040080032,['2 Story Split'],1
19273,040080033,['Ranch 1 Story'],1
19274,040080034,['Ranch 1 Story'],1
19275,040080035,['Ranch 1 Story'],1
19276,040080036,['Ranch 1 Story'],1
19277,040080037,['Ranch 1 Story'],1
19278,040080038,['Ranch 1 Story'],1
19279,040080039,['Ranch 1 Story'],1
19280,040080040,['Ranch 1 Story'],1
19281,040080041,['Ranch 1 Story'],1
19282,040080042,['Ranch 1 Story'],1
19283,040080043,['Ranch 1 Story'],1
19284,040080044,['Ranch 1 Story'],1
19285,040080045,['Ranch 1 Story'],1
19286,040080046,['Ranch 1 Story'],1
19287,040080047,['Bi Level'],1
19288,040080048,['Ranch 1 Story'],1
19289,040080049,['Ranch 1 Story'],1
19290,040080050,['Ranch 1 Story'],1
19291,040080051,['Split Level'],1
19292,040080052,['2 Story'],1
19293,040080053,['Split Level'],1
19294,040080054,['Bi Level'],1
19295,040080055,['Ranch 1 Story'],1
19296,040080056,['Ranch 1 Story'],1
19297,040080057,['Ranch 1 Story'],1
19298,040080058,['Ranch 1 Story'],1
19299,040080059,['Ranch 1 Story'],1
19300,040080060,['Split Level'],1
19301,040080061,['Ranch 1 Story'],1
19302,040080062,['Ranch 1 Story'],1
19303,040080063,['Split Level'],1
19304,040080064,['Ranch 1 Story'],1
19305,040080065,['Ranch 1 Story'],1
19306,040080066,['Ranch 1 Story'],1
19307,040080067,['Ranch 1 Story'],1
19308,040080068,['Ranch 1 Story'],1
19309,040080069,['Ranch 1 Story'],1
19310,040080070,['Bi Level'],1
19311,040080071,['Ranch 1 Story'],1
19312,040080072,['Bi Level'],1
19313,040080073,['Bi Level'],1
19314,040080074,['Ranch 1 Story'],1
19315,040080075,['Ranch 1 Story'],1
19316,040080076,['Ranch 1 Story'],1
19317,040080077,['Ranch 1 Story'],1
19318,040080078,['Ranch 1 Story'],1
19319,040080079,['Ranch 1 Story'],1
19320,040080080,['Ranch 1 Story'],1
19321,040080081,['Ranch 1 Story'],1
19322,040080082,['Ranch 1 Story'],1
19323,040080083,['Split Level'],1
19324,040080084,['Ranch 1 Story'],1
19325,040080085,['Split Level'],1
19326,040080086,['Ranch 1 Story'],1
19327,040080087,['2 Story'],1
19328,040080088,['Ranch 1 Story'],1
19329,040080089,['Ranch 1 Story'],1
19330,040080090,['Ranch 1 Story'],1
19331,040080091,['Ranch 1 Story'],1
19332,040080092,['Ranch 1 Story'],1
19333,040080093,['Ranch 1 Story'],1
19334,040080094,['Ranch 1 Story'],1
19335,040080095,['Ranch 1 Story'],1
19336,040080096,['Ranch 1 Story'],1
19337,040080097,['Ranch 1 Story'],1
19338,040080098,['Ranch 1 Story'],1
19339,040080099,['Ranch 1 Story'],1
19340,040080100,['Ranch 1 Story'],1
19341,040080101,['Ranch 1 Story'],1
19342,040080102,['Ranch 1 Story'],1
19343,040080103,['Ranch 1 Story'],1
19344,040080104,['Split Level'],1
19345,040080105,['Ranch 1 Story'],1
19346,040080106,['Ranch 1 Story'],1
19347,040080107,['Bi Level'],1
19348,040080108,['Ranch 1 Story'],1
19349,040080109,['Ranch 1 Story'],1
19350,040080110,['Ranch 1 Story'],1
19351,040080111,['Bi Level'],1
19352,040080112,['Ranch 1 Story'],1
19353,040080113,['Ranch 1 Story'],1
19354,040080114,['Bi Level'],1
19355,040080125,['Ranch 1 Story'],1
19356,040080126,['Ranch 1 Story'],1
19357,040080127,['Split Level'],1
19358,040080136,['Ranch 1 Story'],1
19359,040080137,[nan],1
19360,040090126,['Ranch 1 Story'],1
19361,040090127,['Duplex One Story'],1
19362,040090128,['Split Level'],1
19363,040090130,['Ranch 1 Story'],1
19364,040090131,['2 Story'],1
19365,040090132,['Split Level'],1
19366,040090133,['Ranch 1 Story'],1
19367,040090134,['Split Level'],1
19368,040090135,['Split Level'],1
19369,040090136,['Duplex One Story'],1
19370,040100001,['Ranch 1 Story'],1
19371,040100002,['Ranch 1 Story'],1
19372,040100003,['2 Story'],1
19373,040100004,['Ranch 1 Story'],1
19374,040100005,['Ranch 1 Story'],1
19375,040100006,['Ranch 1 Story'],1
19376,040100007,['Ranch 1 Story'],1
19377,040100008,['Ranch 1 Story'],1
19378,040100009,[nan],1
19379,040100010,[nan],1
19380,040110001,['Ranch 1 Story'],1
19381,040110002,['Ranch 1 Story'],1
19382,040110003,['Bi Level'],1
19383,040110004,['Ranch 1 Story'],1
19384,040110005,['Ranch 1 Story'],1
19385,040110006,['Ranch 1 Story'],1
19386,040110007,['Ranch 1 Story'],1
19387,040110008,['Ranch 1 Story'],1
19388,040110009,['Ranch 1 Story'],1
19389,040110010,['Ranch 1 Story'],1
19390,040120001,['Ranch 1 Story'],1
19391,040120002,['Ranch 1 Story'],1
19392,040120003,['Ranch 1 Story'],1
19393,040120004,[nan],1
19394,040120005,['Ranch 1 Story'],1
19395,040120006,['2 Story'],1
19396,040120007,['Ranch 1 Story'],1
19397,040120008,['Ranch 1 Story'],1
19398,040120009,['Ranch 1 Story'],1
19399,040120010,['Ranch 1 Story'],1
19400,040120011,['Ranch 1 Story'],1
19401,040130104,['Ranch 1 Story'],1
19402,040130105,['Ranch 1 Story'],1
19403,040130106,['Ranch 1 Story'],1
19404,040130107,['2 Story'],1
19405,040130108,['Ranch 1 Story'],1
19406,040130109,['Ranch 1 Story'],1
19407,040130110,['Ranch 1 Story'],1
19408,040130112,['Ranch 1 Story'],1
19409,040130113,['2 Story'],1
19410,040130114,['Ranch 1 Story'],1
19411,040130115,['Ranch 1 Story'],1
19412,040130116,['Ranch 1 Story'],1
19413,040130117,['Ranch 1 Story'],1
19414,040130118,['Ranch 1 Story'],1
19415,040130119,['Ranch 1 Story'],1
19416,040130120,['2 Story'],1
19417,040130121,['Ranch 1 Story'],1
19418,040140001,['Ranch 1 Story'],1
19419,040140002,['Ranch 1 Story'],1
19420,040140003,['Ranch 1 Story'],1
19421,040140004,['Ranch 1 Story'],1
19422,040140005,['Ranch 1 Story'],1
19423,040140006,['Ranch 1 Story'],1
19424,040140007,['Ranch 1 Story'],1
19425,040140008,['Ranch 1 Story'],1
19426,040140009,['Ranch 1 Story'],1
19427,040140010,['Ranch 1 Story'],1
19428,040140011,['Ranch 1 Story'],1
19429,040140012,['Ranch 1 Story'],1
19430,040140013,['Ranch 1 Story'],1
19431,040140014,['Ranch 1 Story'],1
19432,040140015,['Ranch 1 Story'],1
19433,040140016,['Ranch 1 Story'],1
19434,040140017,['Ranch 1 Story'],1
19435,040140018,['Ranch 1 Story'],1
19436,040140019,['Ranch 1 Story'],1
19437,040140020,['Ranch 1 Story'],1
19438,040140021,['Ranch 1 Story'],1
19439,040140022,['Ranch 1 Story'],1
19440,040140023,['Ranch 1 Story'],1
19441,040140024,['Ranch 1 Story'],1
19442,040140025,['Split Level'],1
19443,040140026,['Ranch 1 Story'],1
19444,040140027,['Ranch 1 Story'],1
19445,040140028,['Ranch 1 Story'],1
19446,040140029,['Ranch 1 Story'],1
19447,040140030,['Ranch 1 Story'],1
19448,040140031,['Ranch 1 Story'],1
19449,040140034,['Split Level'],1
19450,040140035,['Ranch 1 Story'],1
19451,040140036,['Ranch 1 Story'],1
19452,040140037,['Ranch 1 Story'],1
19453,040140038,['Ranch 1 Story'],1
19454,040140039,['Ranch 1 Story'],1
19455,040140040,['Ranch 1 Story'],1
19456,040140041,['Ranch 1 Story'],1
19457,040140042,['Ranch 1 Story'],1
19458,040140043,['Ranch 1 Story'],1
19459,040140044,['Ranch 1 Story'],1
19460,040140045,['2 Story'],1
19461,040140046,['Ranch 1 Story'],1
19462,040150003,['Ranch 1 Story'],1
19463,040150004,['Ranch 1 Story'],1
19464,040150005,['Ranch 1 Story'],1
19465,040150006,['Ranch 1 Story'],1
19466,040150007,['Ranch 1 Story'],1
19467,040150008,['2 Story'],1
19468,040150009,['Ranch 1 Story'],1
19469,040150010,['Ranch 1 Story'],1
19470,040150012,['Bi Level'],1
19471,040150013,['Ranch 1 Story'],1
19472,040150014,['Ranch 1 Story'],1
19473,040150015,['Ranch 1 Story'],1
19474,040150016,['Ranch 1 Story'],1
19475,040150017,['Ranch 1 Story'],1
19476,040150018,['Bi Level'],1
19477,040150019,['Ranch 1 Story'],1
19478,040150020,['Bi Level'],1
19479,040150021,['Ranch 1 Story'],1
19480,040150023,['Ranch 1 Story'],1
19481,040150024,['Ranch 1 Story'],1
19482,040150025,['Ranch 1 Story'],1
19483,040150027,['Ranch 1 Story'],1
19484,040150031,['Bi Level'],1
19485,040150032,['Ranch 1 Story'],1
19486,040150033,['Ranch 1 Story'],1
19487,040150034,['Ranch 1 Story'],1
19488,040150035,['Ranch 1 Story'],1
19489,040150036,['2 Story'],1
19490,040150037,['Ranch 1 Story'],1
19491,040150038,['Ranch 1 Story'],1
19492,040150039,['Ranch 1 Story'],1
19493,040150042,['Ranch 1 Story'],1
19494,040150043,['Ranch 1 Story'],1
19495,040150044,['Ranch 1 Story'],1
19496,040150045,['Ranch 1 Story'],1
19497,040150046,['Ranch 1 Story'],1
19498,040150047,['2 Story'],1
19499,040150048,['Ranch 1 Story'],1
19500,040150049,['Bi Level'],1
19501,040150050,['Ranch 1 Story'],1
19502,040150051,['Ranch 1 Story'],1
19503,040150052,['Ranch 1 Story'],1
19504,040150053,['2 Story'],1
19505,040150054,['2 Story'],1
19506,040150055,['Ranch 1 Story'],1
19507,040150056,['Ranch 1 Story'],1
19508,040150057,['Ranch 1 Story'],1
19509,040150058,['Ranch 1 Story'],1
19510,040150061,['Ranch 1 Story'],1
19511,040150062,['Ranch 1 Story'],1
19512,040150066,['Ranch 1 Story'],1
19513,040150067,['Bi Level'],1
19514,040150068,['Ranch 1 Story'],1
19515,040150070,['Ranch 1 Story'],1
19516,040150071,['2 Story'],1
19517,040150074,[nan],1
19518,040150075,['Ranch 1 Story'],1
19519,040150082,['Ranch 1 Story'],1
19520,040150083,['2 Story'],1
19521,040150085,['Permit Value'],1
19522,040160001,['Ranch 1 Story'],1
19523,040160002,['Ranch 1 Story'],1
19524,040160003,['Ranch 1 Story'],1
19525,040160004,['Ranch 1 Story'],1
19526,040160006,['Ranch 1 Story'],1
19527,040160007,['Ranch 1 Story'],1
19528,040160008,['Ranch 1 Story'],1
19529,040160009,['Ranch 1 Story'],1
19530,040160010,['Ranch 1 Story'],1
19531,040160013,[nan],1
19532,040160014,['Ranch 1 Story'],1
19533,040160015,['Ranch 1 Story'],1
19534,040160016,['2 Story'],1
19535,040170001,['Split Level'],1
19536,040170002,['Bi Level'],1
19537,040170003,['Ranch 1 Story'],1
19538,040170004,['Ranch 1 Story'],1
19539,040170005,['Bi Level'],1
19540,040170006,['Ranch 1 Story'],1
19541,040170007,['Ranch 1 Story'],1
19542,040170008,['Ranch 1 Story'],1
19543,040170009,['Ranch 1 Story'],1
19544,040170010,['Ranch 1 Story'],1
19545,040170011,['Ranch 1 Story'],1
19546,040170012,['Split Level'],1
19547,040170013,['Ranch 1 Story'],1
19548,040170014,['Ranch 1 Story'],1
19549,040170015,['Ranch 1 Story'],1
19550,040170016,['2 Story'],1
19551,040170017,['Ranch 1 Story'],1
19552,040170019,['Ranch 1 Story'],1
19553,040170020,['Ranch 1 Story'],1
19554,040170024,['Ranch 1 Story'],1
19555,040170025,['Ranch 1 Story'],1
19556,040170026,['Ranch 1 Story'],1
19557,040170027,['Ranch 1 Story'],1
19558,040170028,['Ranch 1 Story'],1
19559,040170029,['Ranch 1 Story'],1
19560,040170031,['Bi Level'],1
19561,040170034,['Ranch 1 Story'],1
19562,040170035,['Ranch 1 Story'],1
19563,040170036,['Ranch 1 Story'],1
19564,040180001,['Bi Level'],1
19565,040180002,['Ranch 1 Story'],1
19566,040180003,['Ranch 1 Story'],1
19567,040180004,['Bi Level'],1
19568,040180007,['Ranch 1 Story'],1
19569,040180008,['Ranch 1 Story'],1
19570,040180009,['2 Story'],1
19571,040180010,['Ranch 1 Story'],1
