ACCOUNTNO,des_all,count,class,notes
10060933,['Ranch 1 Story'],1,,
10060934,['Ranch 1 Story'],1,,
10060937,['2 Story'],1,,
10060938,['2 Story'],1,,
10060939,['Ranch 1 Story'],1,,
10060940,['2 Story'],1,,
10060941,['2 Story'],1,,
10080404,['2 Story'],1,,
10080407,['1.5 Story Fin'],1,,
10080408,['Ranch 1 Story'],1,,
10080409,['2 Story Split'],1,,
10080410,['Ranch 1 Story'],1,,
10080411,['Ranch 1 Story'],1,,
10080412,['Ranch 1 Story'],1,,
10080415,['Ranch 1 Story'],1,,
10080416,['2 Story'],1,,
10080417,['Ranch 1 Story'],1,,
10080418,['2 Story'],1,,
10080419,['2 Story'],1,,
10080501,['Ranch 1 Story'],1,,
10080502,['Ranch 1 Story'],1,,
10080503,['2 Story'],1,,
10080504,['Ranch 1 Story'],1,,
10080505,['2 Story'],1,,
10080506,['Ranch 1 Story'],1,,
10080507,['Ranch 1 Story'],1,,
10080508,['Bi Level'],1,,
10080509,['Ranch 1 Story'],1,,
10080510,['Ranch 1 Story'],1,,
10080511,['Ranch 1 Story'],1,,
10080512,['Ranch 1 Story'],1,,
10080513,['Split Level'],1,,
10080514,['Ranch 1 Story'],1,,
10080515,['Bi Level'],1,,
10080516,['Split Level'],1,,
10080517,['2 Story'],1,,
10080518,['2 Story Split'],1,,
10080519,['2 Story'],1,,
10080520,['2 Story'],1,,
10080521,['2 Story'],1,,
10080522,['Ranch 1 Story'],1,,
10080523,['2 Story'],1,,
10080524,['2 Story'],1,,
10080525,['2 Story Split'],1,,
10080526,['2 Story'],1,,
10080530,['Ranch 1 Story'],1,,
10080531,['2 Story'],1,,
10080532,['2 Story Split'],1,,
10080533,['Ranch 1 Story'],1,,
10080534,['Ranch 1 Story'],1,,
10100936,['Ranch 1 Story'],1,,
10100937,['2 Story'],1,,
10100938,['2 Story'],1,,
10100939,['2 Story'],1,,
10100941,['2 Story Split'],1,,
10100942,['Ranch 1 Story'],1,,
10100943,['Ranch 1 Story'],1,,
10100944,['Ranch 1 Story'],1,,
10100945,['Bi Level'],1,,
10100946,['Ranch 1 Story'],1,,
10100947,['Ranch 1 Story'],1,,
10100948,['Ranch 1 Story'],1,,
10100949,['Ranch 1 Story'],1,,
10100950,['Ranch 1 Story'],1,,
10100951,['2 Story'],1,,
10100952,['Ranch 1 Story'],1,,
10100953,['Ranch 1 Story'],1,,
10100955,['Ranch 1 Story'],1,,
10100956,['Ranch 1 Story'],1,,
10100957,['Ranch 1 Story'],1,,
10110001,['2 Story'],1,,
10110002,['Ranch 1 Story'],1,,
10110003,['Split Level'],1,,
10110004,['2 Story'],1,,
10110005,['2 Story'],1,,
10110006,['Ranch 1 Story'],1,,
10110007,['Ranch 1 Story'],1,,
10110008,['2 Story'],1,,
10110009,['2 Story'],1,,
10110010,['2 Story'],1,,
10110011,['2 Story'],1,,
10110012,['Ranch 1 Story'],1,,
10110013,['Ranch 1 Story'],1,,
10110014,['2 Story'],1,,
10110017,['2 Story'],1,,
10110018,['2 Story'],1,,
10110019,['Ranch 1 Story'],1,,
10120001,['Ranch 1 Story'],1,,
10120002,['2 Story'],1,,
10120003,['2 Story'],1,,
10120004,['Ranch 1 Story'],1,,
10120005,['2 Story'],1,,
10120006,['2 Story'],1,,
10120007,['Ranch 1 Story'],1,,
10120009,['2 Story'],1,,
10120010,['Ranch 1 Story'],1,,
10120011,['2 Story'],1,,
10120012,['Ranch 1 Story'],1,,
10120013,['2 Story'],1,,
10120014,['2 Story'],1,,
10120015,['2 Story'],1,,
10120016,['2 Story'],1,,
10120017,['2 Story'],1,,
10120018,['2 Story'],1,,
10120020,['Ranch 1 Story'],1,,
10120022,['2 Story'],1,,
10120024,['2 Story'],1,,
10120025,['2 Story'],1,,
10120026,['2 Story'],1,,
10120027,['2 Story'],1,,
10120028,['2 Story'],1,,
10120029,['2 Story'],1,,
10120030,['2 Story'],1,,
10120031,[nan],1,,
10120032,[nan],1,,
10120033,['Ranch 1 Story'],1,,
10130001,['2 Story'],1,,
10130002,['2 Story'],1,,
10130003,['2 Story'],1,,
10130004,['2 Story'],1,,
10130005,['Ranch 1 Story'],1,,
10130006,['Ranch 1 Story'],1,,
10130007,['2 Story'],1,,
10130008,['2 Story'],1,,
10130009,['2 Story'],1,,
10130010,['Bi Level'],1,,
10130011,['Ranch 1 Story'],1,,
10130012,['2 Story'],1,,
10130013,['Ranch 1 Story'],1,,
10130014,['Ranch 1 Story'],1,,
10130015,['Ranch 1 Story'],1,,
10130016,['Ranch 1 Story'],1,,
10130017,['2 Story'],1,,
10130018,['2 Story'],1,,
10130019,['2 Story'],1,,
10130020,['2 Story'],1,,
10150003,[nan],1,,
10150004,[nan],1,,
10150010,[nan],1,,
10150018,[nan],1,,
10150024,[nan],1,,
10150025,[nan],1,,
10150026,[nan],1,,
10150027,[nan],1,,
10160002,[nan],1,,
10160006,[nan],1,,
10160013,[nan],1,,
10160027,[nan],1,,
10160028,[nan],1,,
10160030,['2 Story'],1,,
10170007,['Ranch 1 Story'],1,,
10170010,[nan],1,,
10170011,[nan],1,,
10170014,[nan],1,,
10170015,[nan],1,,
10170018,[nan],1,,
10170022,['2 Story'],1,,
10170023,['2 Story'],1,,
10170027,[nan],1,,
10170028,[nan],1,,
10170029,[nan],1,,
10170030,[nan],1,,
10170031,[nan],1,,
10180008,[nan],1,,
10180009,[nan],1,,
10180011,[nan],1,,
10180015,[nan],1,,
10180016,[nan],1,,
10180018,['2 Story'],1,,
10180020,[nan],1,,
10180024,[nan],1,,
10180025,[nan],1,,
10180028,[nan],1,,
10190003,[nan],1,,
10190005,[nan],1,,
10190009,['2 Story'],1,,
10190010,['Detached Garage'],1,,
10190013,[nan],1,,
10190018,[nan],1,,
10190021,['2 Story'],1,,
10190023,['Ranch 1 Story'],1,,
10190025,['2 Story Split'],1,,
10190026,['2 Story'],1,,
10190027,[nan],1,,
10190029,[nan],1,,
10190030,[nan],1,,
10200010,['2 Story'],1,,
10200011,[nan],1,,
10200013,[nan],1,,
10200025,['2 Story'],1,,
10200029,['2 Story'],1,,
10200033,['2 Story'],1,,
10200035,[nan],1,,
10200037,[nan],1,,
10200038,[nan],1,,
10200043,[nan],1,,
10200047,[nan],1,,
10200048,[nan],1,,
10200051,[nan],1,,
10200052,[nan],1,,
10200053,[nan],1,,
10210002,[nan],1,,
10210009,[nan],1,,
10210045,[nan],1,,
10210050,['2 Story'],1,,
10210051,[nan],1,,
10210052,[nan],1,,
10210060,[nan],1,,
10210066,[nan],1,,
10210073,[nan],1,,
10210077,['Ranch 1 Story'],1,,
10210083,['2 Story'],1,,
10210084,[nan],1,,
10210086,['Church'],1,,
10210089,[nan],1,,
10210090,[nan],1,,
10210092,['2 Story'],1,,
10210093,[nan],1,,
10220002,['3-4 plex LTEQ 3 Stories'],1,,
10220003,['Ranch 1 Story'],1,,
10220004,['Split Level'],1,,
10220005,['Ranch 1 Story'],1,,
10220006,['Ranch 1 Story'],1,,
10220007,['Ranch 1 Story'],1,,
10220008,['Bi Level'],1,,
10220010,['Ranch 1 Story'],1,,
10220011,['Ranch 1 Story'],1,,
10220012,['Ranch 1 Story'],1,,
10220017,['Ranch 1 Story'],1,,
10220021,[nan],1,,
10220023,['Ranch 1 Story'],1,,
10220024,['Ranch 1 Story'],1,,
10220025,['Ranch 1 Story'],1,,
10220028,['Ranch 1 Story'],1,,
10220029,[nan],1,,
10220030,[nan],1,,
10220031,['Ranch 1 Story'],1,,
10220032,['Ranch 1 Story'],1,,
10220034,['Ranch 1 Story'],1,,
10220040,['Ranch 1 Story'],1,,
10220041,['Ranch 1 Story'],1,,
10220042,['Ranch 1 Story'],1,,
10220044,['Ranch 1 Story'],1,,
10220045,['Bi Level'],1,,
10220046,['Ranch 1 Story'],1,,
10220049,['Split Level'],1,,
10220050,['Ranch 1 Story'],1,,
10220051,['Ranch 1 Story'],1,,
10220052,['Ranch 1 Story'],1,,
10220053,['Ranch 1 Story'],1,,
10220054,['2 Story'],1,,
10220055,['Ranch 1 Story'],1,,
10220056,['Ranch 1 Story'],1,,
10220057,['Ranch 1 Story'],1,,
10220058,['Ranch 1 Story'],1,,
10220059,['Ranch 1 Story'],1,,
10220060,['Ranch 1 Story'],1,,
10220061,['Ranch 1 Story'],1,,
10220062,['Ranch 1 Story'],1,,
10220063,['Ranch 1 Story'],1,,
10220064,['Ranch 1 Story'],1,,
10220065,['Bi Level'],1,,
10220066,['Ranch 1 Story'],1,,
10220067,['Ranch 1 Story'],1,,
10220068,['Ranch 1 Story'],1,,
10220069,['Ranch 1 Story'],1,,
10220070,['Ranch 1 Story'],1,,
10220071,['Ranch 1 Story'],1,,
10220072,['Duplex Two Story'],1,,
10220073,[nan],1,,
10220075,[nan],1,,
10220078,['2 Story'],1,,
10220079,[nan],1,,
10220080,[nan],1,,
10220082,['Townhouse Two Story'],1,,
10220083,['Townhouse Two Story'],1,,
10220085,[nan],1,,
10220086,['Townhouse Two Story'],1,,
10220087,['Townhouse Two Story'],1,,
10220088,['Townhouse Two Story'],1,,
10220090,['Ranch 1 Story'],1,,
10220092,['2 Story'],1,,
10220095,['Townhouse Two Story'],1,,
10220096,[nan],1,,
10220097,['Duplex Two Story'],1,,
10220100,['Ranch 1 Story'],1,,
10220106,[nan],1,,
10220109,[nan],1,,
10220112,[nan],1,,
10220113,['Ranch 1 Story'],1,,
10230001,['Ranch 1 Story'],1,,
10230002,['Ranch 1 Story'],1,,
10230003,['Ranch 1 Story'],1,,
10230004,['Split Level'],1,,
10230005,['Split Level'],1,,
10230006,['Split Level'],1,,
10230007,['Ranch 1 Story'],1,,
10230008,['Bi Level'],1,,
10230009,['Split Level'],1,,
10230010,['Ranch 1 Story'],1,,
10230011,['Split Level'],1,,
10230012,['Split Level'],1,,
10230013,['Split Level'],1,,
10230014,['Ranch 1 Story'],1,,
10230015,['Ranch 1 Story'],1,,
10230016,['Ranch 1 Story'],1,,
10230017,['Ranch 1 Story'],1,,
10230018,['2 Story'],1,,
10230019,['Bi Level'],1,,
10230020,['Bi Level'],1,,
10230021,['Bi Level'],1,,
10230022,['Bi Level'],1,,
10230023,['Bi Level'],1,,
10230024,['2 Story'],1,,
10230027,['2 Story'],1,,
10230028,['Bi Level'],1,,
10230029,['Ranch 1 Story'],1,,
10230030,['Ranch 1 Story'],1,,
10230031,['Ranch 1 Story'],1,,
10230032,['Ranch 1 Story'],1,,
10230033,['Bi Level'],1,,
10230034,['Split Level'],1,,
10230035,['Ranch 1 Story'],1,,
10230036,['Ranch 1 Story'],1,,
10230037,['Ranch 1 Story'],1,,
10230038,['Ranch 1 Story'],1,,
10230039,['Ranch 1 Story'],1,,
10230040,['Ranch 1 Story'],1,,
10230041,['Ranch 1 Story'],1,,
10230043,['Ranch 1 Story'],1,,
10230044,['Bi Level'],1,,
10230045,['Ranch 1 Story'],1,,
10230046,['Split Level'],1,,
10230047,['Ranch 1 Story'],1,,
10230048,['Ranch 1 Story'],1,,
10230050,['Bi Level'],1,,
10230051,['Bi Level'],1,,
10230052,['Bi Level'],1,,
10230053,['Ranch 1 Story'],1,,
10230054,['Bi Level'],1,,
10230055,[nan],1,,
10230056,['Ranch 1 Story'],1,,
10230057,['Ranch 1 Story'],1,,
10230058,['Ranch 1 Story'],1,,
10230059,['Ranch 1 Story'],1,,
10230060,['Ranch 1 Story'],1,,
10230061,['Ranch 1 Story'],1,,
10230062,['Ranch 1 Story'],1,,
10230063,['Ranch 1 Story'],1,,
10230064,['Ranch 1 Story'],1,,
10230065,['Ranch 1 Story'],1,,
10230066,['Ranch 1 Story'],1,,
10230067,['Ranch 1 Story'],1,,
10230068,['Ranch 1 Story'],1,,
10230069,['Ranch 1 Story'],1,,
10230070,['Ranch 1 Story'],1,,
10230071,['Ranch 1 Story'],1,,
10230072,['Ranch 1 Story'],1,,
10230073,['Ranch 1 Story'],1,,
10230074,['Ranch 1 Story'],1,,
10230075,['Ranch 1 Story'],1,,
10230076,['Ranch 1 Story'],1,,
10230077,['Ranch 1 Story'],1,,
10230078,['Split Level'],1,,
10230079,['Ranch 1 Story'],1,,
10230080,['Ranch 1 Story'],1,,
10230081,['Ranch 1 Story'],1,,
10230082,['Ranch 1 Story'],1,,
10230083,['Ranch 1 Story'],1,,
10230084,['Ranch 1 Story'],1,,
10230085,['Ranch 1 Story'],1,,
10230086,['Ranch 1 Story'],1,,
10230087,['Ranch 1 Story'],1,,
10230088,['Ranch 1 Story'],1,,
10230089,['Ranch 1 Story'],1,,
10230090,['Ranch 1 Story'],1,,
10230091,['Split Level'],1,,
10230092,['Ranch 1 Story'],1,,
10230093,['2 Story'],1,,
10230094,['2 Story'],1,,
10230095,['Ranch 1 Story'],1,,
10230096,['Ranch 1 Story'],1,,
10230097,['Ranch 1 Story'],1,,
10230098,['Ranch 1 Story'],1,,
10230099,['Ranch 1 Story'],1,,
10230100,['Ranch 1 Story'],1,,
10230101,['Ranch 1 Story'],1,,
10230102,['Ranch 1 Story'],1,,
10230103,['Ranch 1 Story'],1,,
10230104,['Split Level'],1,,
10230105,['Split Level'],1,,
10230106,['Ranch 1 Story'],1,,
10230107,['Ranch 1 Story'],1,,
10230108,['Split Level'],1,,
10230109,['Ranch 1 Story'],1,,
10230110,['Split Level'],1,,
10230111,['Split Level'],1,,
10230112,['Ranch 1 Story'],1,,
10230113,['Ranch 1 Story'],1,,
10230114,['Split Level'],1,,
10230115,['Split Level'],1,,
10230116,['Ranch 1 Story'],1,,
10230117,['Ranch 1 Story'],1,,
10230118,['Ranch 1 Story'],1,,
10230122,['Ranch 1 Story'],1,,
10230125,['Bi Level'],1,,
10230126,['Ranch 1 Story'],1,,
10240001,['Bi Level'],1,,
10240002,['2 Story'],1,,
10240003,['2 Story'],1,,
10240004,['2 Story'],1,,
10240005,['Ranch 1 Story'],1,,
10240006,['Ranch 1 Story'],1,,
10240007,['2 Story'],1,,
10240008,['Bi Level'],1,,
10240009,['Bi Level'],1,,
10240010,['Bi Level'],1,,
10240011,['Bi Level'],1,,
10250002,['Split Level'],1,,
10250003,['Ranch 1 Story'],1,,
10250004,['Ranch 1 Story'],1,,
10250005,[nan],1,,
10250006,[nan],1,,
10250007,['Bi Level'],1,,
10250008,[nan],1,,
10260401,['Bi Level'],1,,
10260402,['Ranch 1 Story'],1,,
10260403,['Ranch 1 Story'],1,,
10260404,['Ranch 1 Story'],1,,
10260405,['Bi Level'],1,,
10260406,['Ranch 1 Story'],1,,
10260407,['Ranch 1 Story'],1,,
10260408,['Bi Level'],1,,
10260409,['Ranch 1 Story'],1,,
10260410,['Ranch 1 Story'],1,,
10260411,['Ranch 1 Story'],1,,
10260412,['Ranch 1 Story'],1,,
10260413,['Bi Level'],1,,
10260414,['Bi Level'],1,,
10260415,['Bi Level'],1,,
10260416,['Bi Level'],1,,
10260417,['Ranch 1 Story'],1,,
10260418,['Bi Level'],1,,
10260419,['Bi Level'],1,,
10260420,['Ranch 1 Story'],1,,
10260421,['Ranch 1 Story'],1,,
10260422,['Bi Level'],1,,
10260423,['Ranch 1 Story'],1,,
10260424,['Bi Level'],1,,
10260425,['Ranch 1 Story'],1,,
10260426,['Ranch 1 Story'],1,,
10260427,['Bi Level'],1,,
10260428,['Bi Level'],1,,
10260429,['Bi Level'],1,,
10260430,['Ranch 1 Story'],1,,
10260431,['Ranch 1 Story'],1,,
10260432,['Ranch 1 Story'],1,,
10260433,['Bi Level'],1,,
10260434,['Bi Level'],1,,
10260436,['2 Story'],1,,
10260437,['2 Story'],1,,
10260438,['2 Story'],1,,
10260439,['Ranch 1 Story'],1,,
10260440,['Ranch 1 Story'],1,,
10260441,['Ranch 1 Story'],1,,
10260442,['Ranch 1 Story'],1,,
10260443,['Ranch 1 Story'],1,,
10260444,[nan],1,,
10270001,['Bi Level'],1,,
10270002,['Bi Level'],1,,
10270003,['Bi Level'],1,,
10270004,['Bi Level'],1,,
10270005,['2 Story'],1,,
10270006,['Ranch 1 Story'],1,,
10270007,['Ranch 1 Story'],1,,
10270008,['Bi Level'],1,,
10270009,['Ranch 1 Story'],1,,
10270010,['2 Story'],1,,
10270011,['Bi Level'],1,,
10270012,['Bi Level'],1,,
10270013,['Bi Level'],1,,
10270014,['Bi Level'],1,,
10270015,['Bi Level'],1,,
10270016,['Ranch 1 Story'],1,,
10270017,['Bi Level'],1,,
10270021,['Ranch 1 Story'],1,,
10270022,['Bi Level'],1,,
10270023,['Ranch 1 Story'],1,,
10270024,['Bi Level'],1,,
10270025,['2 Story'],1,,
10270026,['2 Story'],1,,
10270027,['Ranch 1 Story'],1,,
10270028,['Bi Level'],1,,
10270029,['Bi Level'],1,,
10270030,['Bi Level'],1,,
10270031,['Ranch 1 Story'],1,,
10270032,['2 Story'],1,,
10270033,['Ranch 1 Story'],1,,
10270034,['Ranch 1 Story'],1,,
10270035,['Ranch 1 Story'],1,,
10270036,['Bi Level'],1,,
10270037,['Bi Level'],1,,
10270038,['Bi Level'],1,,
10270039,['Bi Level'],1,,
10270040,['Ranch 1 Story'],1,,
10270041,['Ranch 1 Story'],1,,
10270042,['Ranch 1 Story'],1,,
10270043,['Ranch 1 Story'],1,,
10270044,['Ranch 1 Story'],1,,
10270045,['Ranch 1 Story'],1,,
10270046,['Ranch 1 Story'],1,,
10270048,['2 Story'],1,,
10270049,['Ranch 1 Story'],1,,
10270050,['Ranch 1 Story'],1,,
10270052,['Ranch 1 Story'],1,,
10270053,['Bi Level'],1,,
10270054,['Ranch 1 Story'],1,,
10270056,['Ranch 1 Story'],1,,
10280001,['Ranch 1 Story'],1,,
10280002,['Ranch 1 Story'],1,,
10280004,['2 Story'],1,,
10280005,['Bi Level'],1,,
10280008,['Ranch 1 Story'],1,,
10280009,['Ranch 1 Story'],1,,
10280012,['Ranch 1 Story'],1,,
10280017,['Ranch 1 Story'],1,,
10280019,['Ranch 1 Story'],1,,
10280020,['2 Story'],1,,
10280022,['2 Story'],1,,
10280027,['Ranch 1 Story'],1,,
10280028,['Ranch 1 Story'],1,,
10280029,['2 Story Split'],1,,
10280030,['Ranch 1 Story'],1,,
10280031,['Ranch 1 Story'],1,,
10280032,['Ranch 1 Story'],1,,
10280035,['Church'],1,,
10280037,[nan],1,,
10280038,['Ranch 1 Story'],1,,
10280039,['Ranch 1 Story'],1,,
10280040,['Ranch 1 Story'],1,,
10280041,['Ranch 1 Story'],1,,
10280042,['Ranch 1 Story'],1,,
10280043,['Ranch 1 Story'],1,,
10280044,['Ranch 1 Story'],1,,
10280045,['Ranch 1 Story'],1,,
10280046,['Ranch 1 Story'],1,,
10280047,[nan],1,,
10280053,['Ranch 1 Story'],1,,
10280054,['Split Level'],1,,
10280055,['Bi Level'],1,,
10280056,['Ranch 1 Story'],1,,
10280058,['Ranch 1 Story'],1,,
10280059,['Ranch 1 Story'],1,,
10280060,['Ranch 1 Story'],1,,
10280061,['Bi Level'],1,,
10280063,[nan],1,,
10280064,['Bi Level'],1,,
10280065,['Ranch 1 Story'],1,,
10280066,['Ranch 1 Story'],1,,
10280070,['2 Story'],1,,
10280071,[nan],1,,
10280072,[nan],1,,
10280073,[nan],1,,
10280074,[nan],1,,
10280075,[nan],1,,
10280076,[nan],1,,
10280077,[nan],1,,
10280078,[nan],1,,
10280079,[nan],1,,
10280081,['Ranch 1 Story'],1,,
10280085,['Ranch 1 Story'],1,,
10280097,['Ranch 1 Story'],1,,
10280104,['Ranch 1 Story'],1,,
10280105,['Ranch 1 Story'],1,,
10280107,[nan],1,,
10280108,['Ranch 1 Story'],1,,
10280111,['Ranch 1 Story'],1,,
10280113,[nan],1,,
10280115,['Ranch 1 Story'],1,,
10280116,['2 Story'],1,,
10290005,['Ranch 1 Story'],1,,
10290007,['Ranch 1 Story'],1,,
10290008,['Bi Level'],1,,
10290009,['Ranch 1 Story'],1,,
10290013,['2 Story'],1,,
10290015,['Ranch 1 Story'],1,,
10300001,['Ranch 1 Story'],1,,
10300002,['Ranch 1 Story'],1,,
10300003,['Ranch 1 Story'],1,,
10300004,['Split Level'],1,,
10300005,['Ranch 1 Story'],1,,
10300006,['Bi Level'],1,,
10300008,['Ranch 1 Story'],1,,
10300009,['Ranch 1 Story'],1,,
10300012,['Ranch 1 Story'],1,,
10300013,['Ranch 1 Story'],1,,
10300017,['Ranch 1 Story'],1,,
10300018,['Ranch 1 Story'],1,,
10300019,['Ranch 1 Story'],1,,
10300020,['2 Story'],1,,
10300022,['Ranch 1 Story'],1,,
10300023,['Ranch 1 Story'],1,,
10300024,['Ranch 1 Story'],1,,
10300028,['Ranch 1 Story'],1,,
10300030,['Ranch 1 Story'],1,,
10300034,['Ranch 1 Story'],1,,
10300035,['Ranch 1 Story'],1,,
10300036,['Ranch 1 Story'],1,,
10310001,['2 Story'],1,,
10310002,['2 Story'],1,,
10310003,[nan],1,,
10310004,['Bi Level'],1,,
10310005,['2 Story'],1,,
10310006,['Ranch 1 Story'],1,,
10310007,['2 Story'],1,,
10310008,['2 Story'],1,,
10310009,['Ranch 1 Story'],1,,
10310010,['2 Story'],1,,
10310011,['Ranch 1 Story'],1,,
10310014,['Bi Level'],1,,
10310015,[nan],1,,
10310016,['Split Level'],1,,
10310017,['Ranch 1 Story'],1,,
10310018,['Bi Level'],1,,
10310019,['Bi Level'],1,,
10310020,['2 Story'],1,,
10310021,['Ranch 1 Story'],1,,
10310022,['Ranch 1 Story'],1,,
10310023,['2 Story'],1,,
10310024,['2 Story'],1,,
10310025,['2 Story'],1,,
10310026,['1.5 Story Fin'],1,,
10310027,['Ranch 1 Story'],1,,
10310028,['Split Level'],1,,
10310029,['2 Story'],1,,
10310030,['Bi Level'],1,,
10310031,['Ranch 1 Story'],1,,
10310032,['Bi Level'],1,,
10310034,['Light Commercial Utility'],1,,
10310035,['2 Story Split'],1,,
10310039,['2 Story'],1,,
10310040,[nan],1,,
10310041,['Ranch 1 Story'],1,,
10310042,['2 Story'],1,,
10320001,['Split Level'],1,,
10320002,['Ranch 1 Story'],1,,
10320003,['Ranch 1 Story'],1,,
10320004,['Ranch 1 Story'],1,,
10320005,['2 Story Split'],1,,
10320006,['Ranch 1 Story'],1,,
10320007,['Ranch 1 Story'],1,,
10320008,['Ranch 1 Story'],1,,
10320009,['Ranch 1 Story'],1,,
10320010,['Ranch 1 Story'],1,,
10320011,['Ranch 1 Story'],1,,
10320012,['Ranch 1 Story'],1,,
10320013,['Ranch 1 Story'],1,,
10320014,['Ranch 1 Story'],1,,
10320015,['2 Story'],1,,
10320016,['Bi Level'],1,,
10320017,['Bi Level'],1,,
10320018,['Ranch 1 Story'],1,,
10320019,['Split Level'],1,,
10320020,['Bi Level'],1,,
10320021,['Bi Level'],1,,
10320022,['Ranch 1 Story'],1,,
10320023,['Ranch 1 Story'],1,,
10320024,['Bi Level'],1,,
10320026,['Ranch 1 Story'],1,,
10320027,['Ranch 1 Story'],1,,
10320030,['Split Level'],1,,
10320031,['Ranch 1 Story'],1,,
10320032,[nan],1,,
10320033,['Ranch 1 Story'],1,,
10320034,['Ranch 1 Story'],1,,
10320035,['Ranch 1 Story'],1,,
10320038,['Ranch 1 Story'],1,,
10320039,['Ranch 1 Story'],1,,
10320040,['Ranch 1 Story'],1,,
10320041,['Ranch 1 Story'],1,,
10320042,['Ranch 1 Story'],1,,
10320043,['Ranch 1 Story'],1,,
10320044,['Ranch 1 Story'],1,,
10320045,['Ranch 1 Story'],1,,
10320048,['Ranch 1 Story'],1,,
10320049,['Permit Value'],1,,
10320052,['Ranch 1 Story'],1,,
10320053,['Ranch 1 Story'],1,,
10320054,['Ranch 1 Story'],1,,
10320055,['Ranch 1 Story'],1,,
10320056,['Bi Level'],1,,
10320057,['Bi Level'],1,,
10320058,['2 Story'],1,,
10320059,['Ranch 1 Story'],1,,
10320060,['Ranch 1 Story'],1,,
10320061,['Ranch 1 Story'],1,,
10320062,['Ranch 1 Story'],1,,
10320063,['Bi Level'],1,,
10320064,['Ranch 1 Story'],1,,
10320065,['Bi Level'],1,,
10320066,['Bi Level'],1,,
10320067,['Bi Level'],1,,
10320068,['Ranch 1 Story'],1,,
10320069,['Ranch 1 Story'],1,,
10320070,['Ranch 1 Story'],1,,
10320071,['Ranch 1 Story'],1,,
10320072,['Bi Level'],1,,
10320073,['Ranch 1 Story'],1,,
10320074,['Ranch 1 Story'],1,,
10320076,[nan],1,,
10320077,[nan],1,,
10320078,['Ranch 1 Story'],1,,
10320081,['Ranch 1 Story'],1,,
10320082,['Ranch 1 Story'],1,,
10320083,['Ranch 1 Story'],1,,
10320085,['Ranch 1 Story'],1,,
10320086,['2 Story'],1,,
10330002,['Ranch 1 Story'],1,,
10330003,['Ranch 1 Story'],1,,
10330004,['Ranch 1 Story'],1,,
10330005,['2 Story'],1,,
10330006,['Ranch 1 Story'],1,,
10330007,['Ranch 1 Story'],1,,
10330008,['Ranch 1 Story'],1,,
10330010,['Ranch 1 Story'],1,,
10330011,['Ranch 1 Story'],1,,
10330012,[nan],1,,
10340001,['2 Story'],1,,
10340002,['Bi Level'],1,,
10340003,['Bi Level'],1,,
10340004,['Bi Level'],1,,
10340005,['Ranch 1 Story'],1,,
10340006,['2 Story'],1,,
10340007,['Ranch 1 Story'],1,,
10340008,['2 Story'],1,,
10340009,['Ranch 1 Story'],1,,
10340010,['Ranch 1 Story'],1,,
10340011,[nan],1,,
10340012,['Permit Value'],1,,
10340013,['Ranch 1 Story'],1,,
10340014,['Ranch 1 Story'],1,,
10340015,['Ranch 1 Story'],1,,
10340016,['Split Level'],1,,
10340017,['2 Story'],1,,
10340018,['Ranch 1 Story'],1,,
10340020,['2 Story'],1,,
10340021,['2 Story'],1,,
